,c_charge_degree,race,age_cat,sex,age,priors_count,juv_fel_count,juv_misd_count,score_text,two_year_recid,is_recid,training_value,decile_score
5184,M,African-American,25 - 45,Female,33,0,0,0,1,0,0,0.3042259,9
5186,F,African-American,25 - 45,Male,32,3,0,0,1,1,1,0.49327633,5
5187,F,African-American,Less than 25,Male,20,5,1,2,1,1,1,0.9027748,9
5188,F,African-American,Greater than 45,Male,67,8,0,0,0,0,0,0.15968467,4
5189,M,African-American,25 - 45,Male,31,7,0,0,0,0,0,0.7534985,4
5190,F,Caucasian,Less than 25,Male,21,0,0,0,0,1,1,0.5462536,4
5191,M,African-American,25 - 45,Male,30,4,0,0,1,0,0,0.5835194,8
5192,M,Caucasian,Greater than 45,Male,55,0,0,0,0,0,0,0.20439762,1
5193,F,African-American,25 - 45,Male,25,0,0,0,0,0,0,0.30473077,2
5194,F,African-American,25 - 45,Male,25,0,0,0,1,0,0,0.2974703,7
5195,F,African-American,Greater than 45,Male,47,17,0,0,1,0,0,0.85647255,8
5196,F,African-American,25 - 45,Male,27,10,0,0,1,1,1,0.7904436,8
5197,F,African-American,Less than 25,Male,22,0,0,0,0,0,0,0.619212,4
5198,F,African-American,25 - 45,Male,37,8,0,0,1,0,0,0.69139385,6
5199,F,Caucasian,Greater than 45,Male,68,7,0,0,1,1,1,0.32912335,7
5200,F,Caucasian,25 - 45,Male,37,0,0,0,1,0,0,0.32704207,6
5201,F,African-American,25 - 45,Female,42,1,0,0,0,0,0,0.17287585,1
5202,M,Caucasian,Less than 25,Male,22,5,0,0,1,1,1,0.86731523,5
5203,M,African-American,25 - 45,Male,30,4,0,0,0,0,0,0.7116165,2
5204,M,African-American,25 - 45,Male,34,1,0,0,0,0,0,0.32274678,2
5206,M,Caucasian,25 - 45,Male,37,4,0,0,1,1,1,0.28205943,5
5207,F,African-American,25 - 45,Female,41,8,0,0,1,1,1,0.80374825,8
5209,M,Caucasian,25 - 45,Male,36,2,0,0,0,0,0,0.15511289,1
5210,F,Caucasian,25 - 45,Male,26,2,0,0,0,0,0,0.5337935,2
5211,F,Caucasian,Less than 25,Male,24,0,0,0,0,0,0,0.4152174,2
5212,F,African-American,25 - 45,Male,27,0,0,0,1,0,0,0.3388364,6
5213,M,Caucasian,25 - 45,Female,37,0,0,0,0,0,0,0.34495172,1
5214,F,African-American,25 - 45,Male,31,1,0,0,1,0,0,0.3511276,6
5216,F,African-American,Less than 25,Male,23,3,0,0,1,1,1,0.7499943,7
5217,M,Caucasian,Greater than 45,Male,58,5,0,0,0,0,0,0.29072884,2
5218,M,Caucasian,Greater than 45,Female,62,1,0,0,0,1,1,0.12274725,1
5219,F,African-American,25 - 45,Female,41,0,0,0,0,0,0,0.35036343,1
5221,M,African-American,25 - 45,Male,33,0,0,0,0,0,0,0.23206647,1
5222,F,African-American,25 - 45,Male,33,12,4,0,1,1,1,0.97816956,10
5223,F,African-American,25 - 45,Male,41,14,0,0,1,1,1,0.9581689,6
5225,F,Caucasian,25 - 45,Male,26,3,0,0,1,1,1,0.49603954,5
5226,F,Caucasian,25 - 45,Female,33,0,0,0,0,0,0,0.37903965,1
5227,M,African-American,25 - 45,Male,25,0,0,0,1,0,0,0.41995496,6
5228,M,African-American,25 - 45,Male,37,0,0,0,0,1,1,0.16059239,1
5229,F,Caucasian,Less than 25,Male,23,11,8,2,1,1,1,0.993664,10
5230,F,Caucasian,25 - 45,Male,37,8,0,0,1,1,1,0.62632895,8
5231,M,African-American,Less than 25,Male,21,0,0,0,1,0,0,0.61080307,9
5232,F,Caucasian,Greater than 45,Male,45,21,0,0,1,1,1,0.8705166,6
5233,F,Caucasian,25 - 45,Male,37,13,1,6,1,0,0,0.3091228,7
5234,M,African-American,Less than 25,Male,24,2,0,0,0,0,0,0.62953365,4
5235,F,African-American,25 - 45,Male,35,0,0,0,0,0,0,0.10786305,4
5236,F,African-American,Less than 25,Female,22,0,0,0,0,1,1,0.5887532,4
5237,F,Caucasian,25 - 45,Male,29,10,4,1,1,1,1,0.9389042,9
5238,F,African-American,25 - 45,Male,41,6,2,0,0,1,1,0.88258624,3
5239,F,African-American,Less than 25,Male,22,3,0,0,1,1,1,0.6357016,7
5240,M,African-American,25 - 45,Male,34,5,2,1,1,0,0,0.88989985,7
5241,F,Caucasian,Greater than 45,Male,55,18,0,0,1,1,1,0.87072426,7
5242,F,Caucasian,25 - 45,Female,40,3,0,0,1,1,1,0.3100474,6
5244,F,African-American,Greater than 45,Male,51,19,1,0,1,1,1,0.91438407,8
5245,F,African-American,25 - 45,Female,26,1,0,0,0,1,1,0.42109984,3
5246,M,African-American,Greater than 45,Male,46,2,0,0,1,0,0,0.14669688,7
5247,F,Caucasian,25 - 45,Male,41,0,0,0,0,0,0,0.28156334,1
5248,F,Caucasian,25 - 45,Male,31,9,0,0,1,1,1,0.90260744,6
5249,F,African-American,25 - 45,Male,25,2,0,0,1,0,0,0.7188945,9
5250,M,African-American,25 - 45,Male,27,1,0,0,1,0,0,0.38641962,5
5251,F,African-American,25 - 45,Male,31,13,1,1,1,1,1,0.94300896,9
5252,M,Caucasian,Less than 25,Male,23,0,0,0,0,0,0,0.36611965,4
5253,M,African-American,Greater than 45,Male,52,7,0,0,0,1,1,0.42176682,3
5254,F,African-American,25 - 45,Male,29,6,0,0,1,1,1,0.8668623,6
5255,F,Caucasian,25 - 45,Male,40,10,0,0,1,1,1,0.88668287,7
5256,F,Caucasian,Greater than 45,Female,49,0,0,0,0,0,0,0.19857693,2
5257,F,Caucasian,Greater than 45,Male,49,8,0,0,0,0,0,0.39756104,2
5258,F,African-American,Less than 25,Male,24,3,0,0,1,1,1,0.7811847,5
5259,M,African-American,25 - 45,Male,41,7,0,0,0,0,1,0.6102177,3
5260,M,African-American,25 - 45,Female,27,3,0,0,1,1,1,0.6005259,5
5261,F,African-American,25 - 45,Male,40,1,0,0,0,1,1,0.27916893,1
5262,M,Caucasian,Greater than 45,Male,47,0,0,0,0,1,1,0.13861395,1
5263,F,Caucasian,Less than 25,Female,20,0,0,0,1,1,1,0.6071069,10
5264,M,African-American,Less than 25,Male,21,2,0,0,1,1,1,0.9080686,8
5265,M,African-American,25 - 45,Male,44,8,0,0,1,1,1,0.6742372,8
5266,M,Caucasian,25 - 45,Male,41,0,0,0,0,0,0,0.2165297,1
5267,M,African-American,25 - 45,Male,31,5,0,1,1,1,1,0.740362,9
5269,F,African-American,Greater than 45,Female,67,0,0,0,0,0,0,0.14330734,1
5270,M,Caucasian,25 - 45,Male,42,1,0,0,0,0,0,0.23680235,2
5271,F,African-American,25 - 45,Male,25,0,0,0,0,0,0,0.35751355,3
5274,F,Caucasian,Less than 25,Male,23,6,0,0,1,1,1,0.63088244,9
5275,F,African-American,25 - 45,Male,27,13,0,0,1,1,1,0.9938512,10
5276,F,African-American,Less than 25,Male,23,2,0,1,0,0,0,0.5200422,2
5277,F,Caucasian,25 - 45,Male,33,2,0,0,0,0,0,0.44661134,3
5278,M,Caucasian,25 - 45,Male,41,0,0,0,0,0,0,0.04246472,1
5279,F,Caucasian,25 - 45,Female,31,1,0,0,0,0,0,0.34039217,2
5280,M,African-American,Less than 25,Female,23,2,0,0,1,1,1,0.5975015,8
5281,F,African-American,Less than 25,Male,21,2,0,0,1,1,1,0.8428452,7
5282,F,African-American,Greater than 45,Male,53,5,0,0,0,0,0,0.14721073,4
5283,M,African-American,25 - 45,Male,36,1,0,0,0,0,0,0.3083536,1
5284,M,Caucasian,Greater than 45,Male,58,10,0,0,0,0,1,0.7217604,3
5285,F,Caucasian,Greater than 45,Male,62,0,0,0,0,0,0,0.18125752,1
5286,F,Caucasian,25 - 45,Male,25,4,0,0,1,0,0,0.86391985,6
5287,F,African-American,Greater than 45,Male,51,15,0,0,1,1,1,0.68306303,8
5288,F,Caucasian,Greater than 45,Male,46,2,0,0,0,0,0,0.19261143,2
5289,M,African-American,25 - 45,Male,28,4,0,0,0,1,1,0.6558449,2
5290,F,Caucasian,Less than 25,Male,24,2,0,0,0,1,1,0.75879383,3
5291,F,Caucasian,25 - 45,Male,32,6,0,0,1,0,0,0.674799,8
5292,M,Caucasian,Greater than 45,Male,56,13,0,0,0,0,0,0.80238044,4
5293,F,African-American,Less than 25,Male,23,2,1,0,1,1,1,0.8480259,9
5294,F,African-American,25 - 45,Male,25,1,0,0,0,0,0,0.53574157,3
5295,F,African-American,25 - 45,Male,26,2,0,0,0,0,0,0.68249065,3
5296,M,Caucasian,Greater than 45,Female,58,0,0,0,0,0,0,0.08070515,1
5297,F,Caucasian,25 - 45,Male,33,3,0,0,1,1,1,0.39399987,7
5298,F,African-American,Greater than 45,Male,59,8,0,0,1,1,1,0.4283992,8
5299,F,Caucasian,25 - 45,Male,44,5,0,0,0,0,0,0.35123092,2
5300,F,African-American,Less than 25,Male,20,0,0,0,1,1,1,0.6368033,7
5301,M,Caucasian,Greater than 45,Male,57,0,0,0,0,1,1,0.122088425,1
5302,F,Caucasian,25 - 45,Male,37,1,0,0,0,1,1,0.27491894,2
5303,F,African-American,25 - 45,Male,43,0,0,0,0,1,1,0.2866414,1
5304,M,African-American,25 - 45,Female,36,1,0,0,1,0,0,0.25726354,5
5305,M,Caucasian,Greater than 45,Male,59,0,0,0,0,0,0,0.10330908,1
5306,F,Caucasian,25 - 45,Male,35,4,0,0,0,1,1,0.32698053,2
5307,F,African-American,25 - 45,Male,29,5,0,0,1,1,1,0.71863896,5
5308,M,African-American,Less than 25,Female,21,0,0,0,1,0,0,0.5983892,5
5309,M,Caucasian,25 - 45,Male,28,0,0,0,0,0,0,0.23652868,1
5310,M,African-American,25 - 45,Male,34,5,0,0,0,1,1,0.59194416,3
5311,F,African-American,25 - 45,Female,42,16,0,0,1,0,0,0.9216702,6
5312,F,African-American,Less than 25,Male,21,3,0,2,1,1,1,0.9478751,9
5313,F,African-American,Greater than 45,Male,69,1,0,0,0,1,1,0.31105554,1
5314,M,Caucasian,Greater than 45,Female,49,1,0,0,0,0,0,0.17863142,1
5315,M,Caucasian,Less than 25,Female,24,0,0,0,1,0,0,0.39934385,5
5316,F,African-American,25 - 45,Male,27,4,0,0,1,1,1,0.7365915,8
5317,M,African-American,Greater than 45,Female,55,1,0,0,0,0,0,0.14397699,1
5318,F,African-American,Less than 25,Male,19,3,1,2,1,1,1,0.98812824,10
5319,M,African-American,Less than 25,Male,24,7,2,0,1,1,1,0.9865262,8
5321,F,Caucasian,Less than 25,Male,21,1,0,0,0,0,0,0.57009065,4
5322,F,Caucasian,25 - 45,Male,28,0,0,0,1,1,1,0.23339409,6
5323,M,African-American,25 - 45,Male,34,4,0,0,1,0,0,0.39125648,6
5324,F,African-American,25 - 45,Male,27,2,0,0,1,0,1,0.61218077,5
5325,M,African-American,25 - 45,Male,37,12,3,0,1,0,0,0.963779,10
5326,F,African-American,25 - 45,Male,40,1,0,0,0,0,0,0.35403815,1
5327,F,Caucasian,25 - 45,Female,36,4,0,0,0,1,1,0.39643854,2
5328,F,Caucasian,Less than 25,Male,23,0,0,0,0,0,0,0.35528576,4
5329,F,African-American,25 - 45,Male,34,19,0,0,1,1,1,0.90469956,7
5330,F,African-American,25 - 45,Male,27,5,0,0,1,1,1,0.64251316,9
5331,F,African-American,Greater than 45,Male,50,1,0,0,0,0,0,0.16471243,1
5332,F,African-American,Less than 25,Male,22,1,0,1,1,0,0,0.75723416,5
5333,F,African-American,25 - 45,Male,43,1,0,0,1,1,1,0.31589007,6
5334,M,Caucasian,25 - 45,Male,29,0,0,0,1,1,1,0.20155054,7
5336,F,Caucasian,Greater than 45,Male,61,1,0,0,0,1,1,0.0677885,1
5337,F,African-American,25 - 45,Male,34,1,0,0,0,0,0,0.25962207,1
5338,F,African-American,Greater than 45,Male,56,1,0,0,0,0,0,0.14396374,1
5339,F,African-American,25 - 45,Male,31,16,3,0,1,1,1,0.9347129,10
5340,F,Caucasian,Less than 25,Male,21,0,0,0,0,0,0,0.38606703,4
5341,F,African-American,Less than 25,Male,23,1,0,0,1,1,1,0.42613846,5
5343,M,African-American,Less than 25,Male,24,1,0,0,1,1,1,0.6039539,8
5344,F,African-American,25 - 45,Male,30,1,0,0,1,0,0,0.32897538,9
5345,F,African-American,25 - 45,Male,32,17,0,6,1,1,1,0.99896026,8
5346,M,Caucasian,Greater than 45,Male,61,0,0,0,0,0,0,0.21996048,1
5347,M,Caucasian,25 - 45,Male,27,3,0,0,0,0,0,0.55442405,3
5348,M,African-American,25 - 45,Female,27,2,0,0,1,0,0,0.50544465,5
5350,M,Caucasian,Greater than 45,Male,60,0,0,0,0,0,0,0.15380661,1
5351,M,African-American,Less than 25,Male,23,1,0,0,1,0,0,0.61375695,8
5352,M,Caucasian,25 - 45,Male,40,0,0,0,0,0,0,0.05873544,1
5353,F,Caucasian,25 - 45,Male,30,0,0,0,0,0,0,0.3035014,3
5354,F,Caucasian,Less than 25,Female,20,1,0,0,1,0,0,0.7092575,5
5355,F,African-American,Less than 25,Female,20,0,0,0,1,0,0,0.5230553,5
5357,M,African-American,Less than 25,Male,24,0,0,0,1,1,1,0.45903134,5
5358,M,African-American,25 - 45,Male,30,5,0,0,0,0,0,0.5362664,3
5359,M,African-American,Less than 25,Female,20,0,0,0,0,1,1,0.5992644,4
5360,M,African-American,25 - 45,Male,25,0,0,0,0,0,0,0.43733707,3
5361,M,Caucasian,25 - 45,Male,38,0,0,0,0,0,1,0.102112055,2
5362,F,African-American,25 - 45,Male,29,0,0,0,0,1,1,0.34218284,2
5363,M,Caucasian,25 - 45,Female,38,1,0,0,1,1,1,0.26815182,5
5364,F,African-American,25 - 45,Male,27,1,0,0,0,0,1,0.49097648,2
5365,M,Caucasian,Less than 25,Male,21,0,0,0,0,1,1,0.5409678,4
5366,F,African-American,Less than 25,Male,24,1,0,0,1,0,0,0.641884,7
5367,F,Caucasian,Greater than 45,Male,53,3,0,0,0,1,1,0.3706615,1
5368,F,Caucasian,25 - 45,Male,36,4,0,0,0,1,1,0.5635443,2
5369,M,African-American,Greater than 45,Male,64,8,0,0,0,1,1,0.31240693,4
5370,M,African-American,Less than 25,Male,23,0,0,0,1,1,1,0.52779835,10
5371,M,Caucasian,25 - 45,Male,26,3,0,0,1,0,0,0.73325735,10
5372,F,Caucasian,Greater than 45,Male,48,0,0,0,0,0,0,0.11221483,1
5374,F,African-American,Less than 25,Male,21,0,0,0,0,0,0,0.7435368,4
5375,F,African-American,Less than 25,Male,20,0,0,0,1,1,1,0.61631846,5
5376,M,African-American,25 - 45,Male,37,17,0,0,1,0,0,0.94106996,9
5377,F,Caucasian,Greater than 45,Male,51,8,0,0,1,1,1,0.52489525,5
5378,F,Caucasian,Greater than 45,Male,47,2,0,0,0,1,1,0.23827921,2
5379,M,Caucasian,25 - 45,Male,29,2,0,0,1,1,1,0.4042813,9
5380,F,African-American,25 - 45,Male,27,2,0,0,1,1,1,0.44490287,9
5381,F,African-American,Greater than 45,Male,45,16,1,0,1,0,0,0.71905166,7
5382,F,Caucasian,25 - 45,Male,41,0,0,0,0,1,1,0.21098928,2
5383,M,Caucasian,25 - 45,Male,31,3,0,0,0,1,1,0.57565856,2
5385,F,African-American,25 - 45,Female,29,1,0,0,0,0,0,0.3913483,3
5386,F,Caucasian,25 - 45,Male,39,1,0,0,0,0,0,0.32564992,1
5387,F,Caucasian,25 - 45,Male,33,0,0,0,0,0,0,0.3105321,1
5388,F,African-American,Less than 25,Female,21,1,0,1,1,1,1,0.7853896,6
5390,M,African-American,25 - 45,Male,27,3,0,0,0,0,0,0.6800015,3
5392,M,Caucasian,Less than 25,Female,24,0,0,0,0,0,0,0.5574034,3
5393,M,African-American,25 - 45,Male,29,3,0,0,0,1,1,0.61195713,3
5395,F,Caucasian,Less than 25,Male,21,0,0,0,1,1,1,0.40894142,5
5396,F,Caucasian,25 - 45,Female,31,14,0,0,1,0,0,0.92624813,10
5398,M,Caucasian,Greater than 45,Male,62,0,0,0,0,0,0,0.073683575,1
5399,F,Caucasian,25 - 45,Male,39,3,0,0,1,1,1,0.32765052,6
5400,M,Caucasian,Greater than 45,Male,56,2,0,0,0,0,0,0.13686568,3
5401,F,African-American,25 - 45,Male,28,6,0,0,0,0,0,0.81755066,1
5402,F,African-American,25 - 45,Female,26,6,0,0,1,1,1,0.54433984,6
5403,F,African-American,Less than 25,Male,24,5,0,0,1,1,1,0.7682269,9
5406,F,African-American,25 - 45,Male,28,7,0,0,1,0,0,0.84510386,10
5407,M,African-American,25 - 45,Female,36,1,0,0,0,0,0,0.3200992,2
5409,M,Caucasian,25 - 45,Female,38,0,0,0,0,0,0,0.21304698,1
5410,F,African-American,Less than 25,Male,23,1,0,0,0,0,0,0.4224573,2
5411,M,Caucasian,25 - 45,Male,28,5,0,0,1,1,1,0.7337329,7
5412,F,Caucasian,25 - 45,Female,29,7,0,0,1,1,1,0.7872678,6
5413,F,African-American,Less than 25,Male,20,6,4,2,1,1,1,0.99894625,10
5415,M,African-American,25 - 45,Male,29,0,0,0,0,0,0,0.43995103,3
5417,F,African-American,25 - 45,Male,29,11,0,0,0,1,1,0.80702,3
5418,M,African-American,25 - 45,Male,34,8,0,0,1,0,1,0.74833673,7
5419,F,African-American,25 - 45,Male,26,6,0,0,1,1,1,0.78544974,7
5420,F,African-American,Greater than 45,Male,58,0,0,0,0,0,0,0.05964031,1
5422,F,African-American,Less than 25,Male,23,1,0,0,1,0,0,0.6180332,8
5423,M,Caucasian,Greater than 45,Male,48,0,0,0,1,1,1,0.20915936,6
5424,F,African-American,Greater than 45,Male,61,9,0,0,0,0,0,0.5921771,2
5425,F,African-American,25 - 45,Male,30,1,0,0,0,1,1,0.6197764,3
5426,F,African-American,25 - 45,Male,44,0,0,0,0,0,0,0.27440947,3
5427,F,African-American,25 - 45,Male,26,3,0,0,1,0,1,0.5908187,7
5428,F,African-American,Greater than 45,Male,46,3,0,0,0,1,1,0.2720762,3
5429,F,Caucasian,25 - 45,Male,36,5,0,0,0,0,0,0.41256133,3
5430,F,African-American,25 - 45,Female,29,11,0,1,1,1,1,0.9073679,9
5432,F,African-American,Greater than 45,Male,53,3,0,0,1,1,1,0.23832266,6
5434,M,African-American,25 - 45,Male,35,8,0,0,1,0,0,0.7649844,6
5435,F,Caucasian,25 - 45,Female,39,3,0,0,0,0,0,0.27668968,3
5437,F,Caucasian,25 - 45,Female,26,2,0,0,1,1,1,0.38730946,6
5438,F,African-American,25 - 45,Male,26,10,1,0,1,1,1,0.88810337,9
5439,M,African-American,25 - 45,Male,28,8,0,0,1,1,1,0.84098566,6
5440,M,Caucasian,Less than 25,Female,21,3,0,3,1,1,1,0.94591755,7
5441,F,African-American,25 - 45,Male,37,8,0,0,1,0,1,0.7470093,5
5442,F,Caucasian,25 - 45,Male,29,1,0,0,1,0,0,0.38762313,6
5443,F,African-American,Less than 25,Male,22,12,1,0,1,1,1,0.9305035,10
5444,M,African-American,Greater than 45,Male,59,4,0,0,0,0,0,0.090170205,1
5445,F,African-American,25 - 45,Male,28,12,0,8,1,1,1,0.97999805,10
5446,M,Caucasian,Greater than 45,Female,56,0,0,0,0,0,0,0.23369846,1
5447,M,Caucasian,25 - 45,Female,32,2,0,0,1,0,0,0.3562093,6
5448,F,Caucasian,25 - 45,Male,30,0,0,0,0,0,0,0.4671909,2
5449,F,African-American,25 - 45,Male,27,2,0,0,0,0,0,0.40742013,4
5451,F,African-American,Less than 25,Male,24,1,0,0,0,0,0,0.6345727,4
5452,F,Caucasian,25 - 45,Female,27,6,0,0,1,0,0,0.8918293,10
5453,M,African-American,25 - 45,Male,43,15,0,0,1,1,1,0.9815703,9
5454,F,African-American,Greater than 45,Female,53,5,0,0,1,0,0,0.24739021,6
5455,F,African-American,25 - 45,Male,27,6,1,0,1,1,1,0.9440166,7
5456,M,African-American,25 - 45,Male,26,6,0,1,1,0,0,0.8026398,5
5457,F,Caucasian,Less than 25,Female,24,1,0,0,1,0,0,0.5455693,6
5458,F,African-American,25 - 45,Male,30,0,0,0,1,0,0,0.29334837,6
5460,F,African-American,25 - 45,Male,26,4,0,0,1,0,1,0.81550324,9
5461,M,African-American,Less than 25,Male,24,3,2,1,1,1,1,0.83076674,6
5464,F,African-American,Greater than 45,Male,54,4,0,0,0,0,0,0.14148897,1
5467,F,African-American,Greater than 45,Female,48,18,0,0,1,1,1,0.7467227,6
5468,F,African-American,25 - 45,Female,36,13,0,0,1,1,1,0.6794697,9
5469,F,African-American,Less than 25,Male,21,1,0,0,1,1,1,0.7225457,10
5470,F,Caucasian,25 - 45,Male,26,10,0,0,1,1,1,0.8463126,5
5471,M,Caucasian,25 - 45,Male,26,10,0,0,1,1,1,0.8092555,8
5472,F,Caucasian,Greater than 45,Male,45,0,0,0,0,0,0,0.14709574,1
5473,M,Caucasian,Greater than 45,Male,47,1,0,0,1,0,0,0.12280806,5
5475,M,African-American,25 - 45,Male,41,14,2,0,1,1,1,0.77134466,8
5476,F,Caucasian,Greater than 45,Male,50,1,0,0,0,0,0,0.24042316,2
5477,M,Caucasian,Greater than 45,Male,57,3,0,0,0,0,0,0.18900116,1
5478,F,African-American,25 - 45,Male,31,2,0,0,0,0,0,0.2641325,1
5479,F,African-American,Less than 25,Male,21,0,0,0,1,1,1,0.47160342,7
5480,M,African-American,25 - 45,Female,28,1,1,0,0,1,1,0.6938718,4
5481,F,Caucasian,25 - 45,Male,29,9,1,0,1,1,1,0.8440415,8
5482,F,African-American,25 - 45,Male,28,2,0,0,0,0,0,0.46797526,4
5483,M,Caucasian,25 - 45,Female,25,1,0,0,0,1,1,0.35580102,4
5484,F,African-American,Less than 25,Male,22,0,0,0,0,1,1,0.5908603,3
5485,F,African-American,Less than 25,Female,21,0,0,0,1,0,0,0.6231122,6
5486,F,Caucasian,Greater than 45,Male,48,0,0,0,1,1,1,0.11103255,8
5487,F,African-American,25 - 45,Male,25,4,0,0,1,1,1,0.8875194,9
5488,F,African-American,25 - 45,Male,37,7,0,0,1,0,0,0.5203453,7
5489,F,Caucasian,25 - 45,Male,31,5,0,0,1,1,1,0.5107227,6
5491,M,African-American,Less than 25,Male,24,0,0,0,0,0,0,0.4863233,3
5492,F,African-American,25 - 45,Male,30,15,0,0,1,1,1,0.9723113,10
5493,M,Caucasian,Greater than 45,Male,47,5,0,0,0,0,0,0.3664034,2
5494,M,Caucasian,Greater than 45,Male,66,2,0,0,0,0,0,0.016601715,3
5495,F,African-American,Greater than 45,Male,51,21,0,0,1,1,1,0.88044,8
5496,F,Caucasian,Greater than 45,Male,64,8,0,0,1,1,1,0.2559406,10
5498,F,Caucasian,25 - 45,Female,28,3,0,0,1,1,1,0.5513001,6
5499,M,African-American,25 - 45,Male,35,1,0,0,0,0,0,0.22074261,4
5501,F,African-American,25 - 45,Female,39,3,0,0,0,0,0,0.3872311,3
5503,F,African-American,Less than 25,Male,24,0,0,0,1,0,0,0.64047086,5
5504,F,Caucasian,25 - 45,Male,27,4,0,0,1,0,0,0.53192055,9
5505,F,Caucasian,25 - 45,Male,36,0,0,0,0,0,0,0.2665704,3
5507,F,African-American,Less than 25,Male,21,0,0,0,0,1,1,0.40777972,3
5508,F,African-American,25 - 45,Male,27,7,0,0,1,1,1,0.9540842,10
5509,F,African-American,25 - 45,Male,28,18,0,1,1,1,1,0.84738564,9
5511,F,Caucasian,25 - 45,Male,39,16,0,0,1,1,1,0.9521167,9
5512,F,African-American,Less than 25,Male,19,0,0,0,0,1,1,0.6418828,4
5513,F,Caucasian,Greater than 45,Male,46,1,0,0,0,0,0,0.1733193,1
5514,F,African-American,25 - 45,Male,40,2,0,0,0,0,0,0.1544458,4
5515,F,Caucasian,25 - 45,Male,30,5,0,0,1,1,1,0.53679305,8
5516,F,Caucasian,25 - 45,Male,28,0,0,0,0,1,1,0.29510573,3
5517,M,Caucasian,25 - 45,Male,27,0,0,0,0,0,0,0.19533463,2
5519,F,African-American,25 - 45,Male,33,8,2,0,1,1,1,0.7784212,10
5520,F,African-American,25 - 45,Male,25,7,0,0,1,0,0,0.89888036,6
5521,F,African-American,25 - 45,Male,25,3,0,0,1,1,1,0.91139084,5
5522,F,Caucasian,25 - 45,Male,33,4,0,0,1,0,0,0.67329574,6
5523,F,African-American,Less than 25,Female,24,0,0,0,0,0,0,0.40025797,3
5524,F,Caucasian,25 - 45,Male,44,0,0,0,1,0,0,0.11514682,7
5525,F,African-American,25 - 45,Male,44,0,0,0,0,0,0,0.23312327,1
5526,M,African-American,Less than 25,Female,23,0,0,0,1,0,0,0.55473083,7
5527,F,Caucasian,25 - 45,Female,31,2,0,0,1,1,1,0.38236758,8
5528,F,African-American,25 - 45,Male,27,0,0,0,0,0,0,0.29645982,2
5529,F,Caucasian,25 - 45,Female,26,1,0,0,1,1,1,0.44926217,8
5530,M,African-American,Greater than 45,Male,57,16,0,0,1,1,1,0.7011823,5
5531,F,Caucasian,Greater than 45,Male,55,0,0,0,0,0,0,0.3015574,1
5533,F,Caucasian,25 - 45,Female,36,7,0,0,1,1,1,0.73596144,6
5535,M,African-American,25 - 45,Male,30,18,0,0,1,1,1,0.99051064,9
5536,F,African-American,25 - 45,Male,34,0,0,0,1,1,1,0.3156592,8
5537,F,African-American,Less than 25,Male,24,1,0,0,0,0,0,0.4424426,2
5539,F,African-American,25 - 45,Male,42,7,0,0,0,0,0,0.49335942,1
5540,F,Caucasian,25 - 45,Female,34,12,0,0,1,1,1,0.9412921,10
5542,F,Caucasian,25 - 45,Male,40,6,0,0,0,0,0,0.36724895,4
5546,F,African-American,25 - 45,Male,30,4,0,0,0,0,0,0.66683584,3
5547,M,Caucasian,25 - 45,Male,31,3,0,0,0,1,1,0.3628093,3
5548,F,Caucasian,25 - 45,Male,33,2,0,0,0,1,1,0.2942365,3
5549,M,Caucasian,25 - 45,Male,27,1,0,0,0,0,0,0.44440857,3
5551,M,African-American,25 - 45,Male,37,3,0,0,0,0,0,0.22189948,3
5552,F,African-American,25 - 45,Male,25,1,0,0,0,0,0,0.45846513,2
5553,F,Caucasian,Greater than 45,Male,45,2,0,0,0,0,0,0.15691078,1
5555,F,Caucasian,25 - 45,Male,31,1,0,0,1,0,0,0.43374234,5
5556,F,African-American,Less than 25,Male,23,0,0,0,1,0,0,0.41079378,5
5557,F,African-American,Less than 25,Male,21,0,0,0,0,0,0,0.54103935,4
5558,M,African-American,25 - 45,Male,28,6,0,0,1,1,1,0.8467513,5
5559,F,African-American,25 - 45,Male,35,0,0,0,0,0,0,0.30258375,1
5560,F,African-American,25 - 45,Male,29,4,0,1,0,1,1,0.6673027,4
5561,F,African-American,Less than 25,Male,23,2,0,0,0,1,1,0.79136646,4
5562,F,African-American,25 - 45,Male,28,7,0,0,1,1,1,0.875566,10
5563,M,Caucasian,25 - 45,Female,34,0,0,0,1,1,1,0.1322822,7
5564,F,Caucasian,25 - 45,Female,32,5,0,0,0,0,1,0.7694513,2
5565,M,Caucasian,Greater than 45,Male,52,2,0,0,0,0,0,0.15487006,1
5566,F,African-American,25 - 45,Male,25,2,0,0,0,0,0,0.49833348,4
5567,F,Caucasian,25 - 45,Male,34,15,0,1,1,0,0,0.93770075,7
5568,F,African-American,Greater than 45,Male,47,4,0,0,0,1,1,0.29479432,4
5569,F,African-American,Greater than 45,Male,50,9,0,0,1,0,0,0.54782176,9
5570,F,African-American,25 - 45,Female,30,4,0,0,1,0,0,0.58621496,5
5571,M,Caucasian,Less than 25,Male,22,0,0,0,0,1,1,0.3962164,3
5572,M,Caucasian,Greater than 45,Male,53,1,0,0,0,1,1,0.03209564,1
5573,F,African-American,Greater than 45,Female,47,7,0,0,1,1,1,0.5665096,9
5574,F,Caucasian,25 - 45,Male,37,3,0,0,1,0,0,0.25523296,8
5575,M,African-American,25 - 45,Male,37,8,0,0,1,0,0,0.6878249,5
